up1,up2,up3,up4,down1,down2,down3,down4,lock1,lock2,lock3,lock4,actualAngle
344.2216491699219,9.945205688476562,649.5538330078125,311.1586303710937,427.2697143554688,459.9754333496094,1163.0625,720.0,270.0983581542969,369.46630859375,325.3552551269531,424.1844482421875,30
185.1729736328125,0.0,568.1626586914062,102.8233413696289,577.9330444335938,314.05029296875,918.6310424804688,521.068359375,84.1851806640625,311.1611328125,137.5123291015625,360.559814453125,60
880.201904296875,0.0,1259.232177734375,188.4096221923828,990.5693969726562,501.947021484375,1280.0,670.466796875,634.7060546875,348.00506591796875,679.065673828125,394.02435302734375,90
580.7399291992188,80.54178619384766,973.9044799804688,269.6060485839844,662.7786254882812,606.2064208984375,912.8775024414062,720.0,426.3735656738281,461.0365905761719,457.7707824707031,497.5787963867188,90
365.1850280761719,48.378173828125,690.261474609375,337.52130126953125,458.1920166015625,437.6694946289063,1201.9305419921875,720.0,308.2069396972656,401.7789001464844,348.1642761230469,448.3900451660156,30
743.6011962890625,23.077438354492188,1096.5965576171875,247.21673583984372,840.3121337890625,551.0219116210938,1109.4661865234375,682.6588745117188,505.3200073242188,393.23089599609375,550.4866333007812,439.050537109375,90
713.594970703125,74.29515838623047,1065.314208984375,268.1430358886719,1014.6519165039062,531.8675537109375,1257.9788818359375,676.82177734375,623.4723510742188,422.1451416015625,663.1525268554688,468.04833984375,65
321.5473937988281,0.0,774.337890625,203.7440185546875,383.2733154296875,553.2957153320312,670.0081787109375,720.0,0.0,393.4560546875,39.33868408203125,451.59417724609375,90
462.5631713867188,81.10798645019531,773.8845825195312,376.9312744140625,873.2252197265625,589.78466796875,1280.0,720.0,406.5059509277344,506.43060302734375,448.4836730957031,553.5720825195312,45
795.00537109375,0.0,1188.713623046875,223.95950317382807,910.1617431640624,521.3264770507812,1173.9613037109375,664.7791137695312,575.1190185546875,368.7364501953125,617.5009765625,410.4602661132813,90
39.815185546875,0.0,567.4056396484375,203.06024169921875,603.0159912109375,318.675537109375,950.4765625,570.7228393554688,0.0,398.5548400878906,30.398412704467773,446.6826477050781,45
509.9347229003906,20.467918395996094,873.899169921875,266.85504150390625,848.8645629882812,495.2298583984375,1091.1759033203125,643.879150390625,401.7663879394531,395.5782470703125,447.3739318847656,446.00091552734375,60
652.7557373046875,35.949668884277344,980.9627685546876,240.185791015625,727.2453002929688,571.4302978515625,985.5776977539062,687.5511474609375,452.2649841308594,464.2698059082031,499.8334045410156,509.3357543945313,90
729.5513916015625,0.0,1124.08984375,171.39422607421875,812.65673828125,474.845703125,1089.85546875,606.0035400390625,469.7948913574219,303.7281188964844,516.7566528320312,350.1046447753906,90
504.3061218261719,109.16818237304688,767.5281982421875,334.5322265625,828.910400390625,398.8518676757813,987.471435546875,552.7821044921875,473.342041015625,400.8906555175781,516.9252319335938,443.6383972167969,30
